,Enderecos,urls
40,"Marcenaria Capi - Móveis e Decorações
5,0
(15) · Marceneiro
Mais de 35 anos no mercado · Av. Estevão Mendonça, 233 · (11) 98412-6807
Fechado ⋅ Abre às 07:30","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=40&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAO"
41,"Fabriko - Marcenaria Compartilhada
4,9
(45) · Espaço de coworking
Av. Eliseu de Almeida, 1164
Fechado ⋅ Abre às 09:00
""Tive uma experiência fantástica nessa marcenaria.""","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=40&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAO"
42,"Angelo Arte
4,7
(7) · Loja de marcenaria
R. Alfredo Maia, 434 · (11) 3311-9696
Fechado ⋅ Abre às 07:30","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=40&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAO"
43,"Marcenaria no Morumbi Marcenaria no Panamby Marcenaria Marino JMM Marcenaria no Butantã
5,0
(6) · Marceneiro
Mais de 5 anos no mercado · R. Conceição de Ipanema, 73 · (11) 3531-0242
Fechado ⋅ Abre às 09:00","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=40&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAO"
44,"4D Planejados
4,6
(43) · Loja de móveis
São Paulo · (11) 98893-7765
Fechado ⋅ Abre às 10:00
Compras na loja·
Entrega","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=60&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAQ"
45,"Jeibox Móveis Planejados
4,7
(55) · Loja de móveis
Guarulhos - SP · (11) 98612-5812
Fechado ⋅ Abre às 09:00
Compras na loja·
Retirada na loja·
Entrega sem contato","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=60&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAQ"
46,"Marcenaria Universo
4,7
(15) · Loja de marcenaria
R. Amaro Guerra, 591 · (11) 5181-3950
Fechado ⋅ Abre às 08:00","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=60&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAQ"
47,"MAC Marcenaria
4,6
(18) · Marceneiro
Mais de 3 anos no mercado · R. João Roque, 154 · (11) 93481-2949
Fechado ⋅ Abre às 08:00","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=60&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAQ"
48,"Marcenaria Arte Fina
4,7
(6) · Marceneiro
Mais de 15 anos no mercado · R. Carlos dos Santos, 989 · (11) 97244-1661
Fechado ⋅ Abre às 08:00","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=60&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAQ"
49,"Marcenaria Dois Irmãos
4,5
(10) · Marceneiro
Mais de 5 anos no mercado · Rua Dr. Olavo Egídio, 829 · (11) 2959-8135
Fechado ⋅ Abre às 08:00","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=60&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAQ"
50,"Madero Marcenaria
5,0
(4) · Carpintaria
Mais de 10 anos no mercado · R. Cabo Basílio Zequim Júnior, 31 · (11) 2636-7886
Fechado ⋅ Abre às 07:30
""Deixei hj o meu currículo na empresa madero marcenaria.""","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=60&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAQ"
51,"️ Marceneiro e Montador JR Móveis em São Paulo
5,0
(171) · Marceneiro
Mais de 7 anos no mercado · R. Visc. do Uruguai, 166 · (11) 95204-5604
Fechado ⋅ Abre às 08:00","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=60&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAQ"
52,"Acacia Marcenaria
4,4
(5) · Moveleiro
Mais de 7 anos no mercado · Av. Dr. Assis Ribeiro, 7150 · (11) 2541-3982
Fechado ⋅ Abre às 09:00","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=60&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAQ"
53,"Marcenaria Tutoia
1,0
(4) · Carpintaria
Mais de 7 anos no mercado · R. Tutóia, 167 · (11) 2157-4198
Fechado ⋅ Abre às 07:00","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=60&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAQ"
54,"ADF ÚNICA Arquitetura e Marcenaria
4,5
(8) · Moveleiro
Mais de 7 anos no mercado · R. São Felipe, 226 · (11) 2092-6085
Fechado ⋅ Abre às 08:00
""Excelente trabalho de marcenaria e arquitetura""","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=60&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAQ"
55,"MadeiraOn Móveis Planejados
5,0
(10) · Loja de marcenaria
Av. Marquês de São Vicente, 2219 · (11) 3230-7025
Fechado ⋅ Abre às 09:00
""Acabamento impecável da marcenaria.""","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=60&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAQ"
56,"Viamóvel Marcenaria
4,9
(18) · Loja de marcenaria
R. André Saraiva, 180 · (11) 93294-8665
Fechado ⋅ Abre às 08:00
""Trabalho de marcenaria tradicional, tudo sob medida.""","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=60&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAQ"
57,"Projeto A Marcenaria
4,8
(5) · Moveleiro
Mais de 10 anos no mercado · R. da Mooca, 1190 · (11) 3209-1294
Fechado ⋅ Abre às 08:00","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=60&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAQ"
58,"Móveis Planejados e Marcenaria - Kzamono Movelaria
4,9
(31) · Loja de móveis
R. João Coelho Barbosa, 20 · (11) 98964-6993
Fechado ⋅ Abre às 09:00
Compras na loja·
Retirada na loja·
Entrega","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=60&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAQ"
59,"Marcenaria Xavier
2,3
(3) · Loja de marcenaria
Alameda Nothmann, 1143 · (11) 99375-7171
Fechado ⋅ Abre às 08:00","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=60&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAQ"
60,"Marcenaria Web
5,0
(17) · Marceneiro
R. Nicola Nicodemo, 81 · (11) 94234-6649
Fechado ⋅ Abre às 08:00","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=60&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAQ"
61,"WR Marcenaria
3,7
(6) · Carpintaria
Mais de 7 anos no mercado · R. Dr. Ismael Dias, 46 · (11) 99608-1283
Fechado ⋅ Abre às 08:00","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=60&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAQ"
62,"Status Marcenaria e Design de Moveis
5,0
(11) · Marceneiro
Av. Amador Aguiar, 2160 · (11) 2594-8701
Fechado ⋅ Abre às 07:00
""Marcenaria fantástica, atendimento perfeito!""","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=60&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAQ"
63,"Marcenaria em São Paulo | Marceneiro Esmael | Móveis Planejados | GGE
2,6
(5) · Marceneiro
Mais de 7 anos no mercado · R. Sebastião Pereira, 155 · (11) 98251-6582
Fechado ⋅ Abre às 08:00","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=60&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAQ"
64,"AMC Marcenaria
4,5
(2) · Carpintaria
Mais de 10 anos no mercado · R. Maria Cândida, 1356 · (11) 2901-4196","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=60&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAQ"
65,"MOB 7 DECORAÇÕES MARCENARIA
1,0
(2) · Moveleiro
Mais de 5 anos no mercado · Av. Yervant Kissajikian, 3677 · (11) 93757-9689
Fechado ⋅ Abre às 08:00","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=60&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAQ"
66,"Mia Casa Móveis Planejados
5,0
(35) · Marceneiro
São Paulo - SP · (11) 93226-5560
Fechado ⋅ Abre às 09:00","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=80&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAS"
67,"4D Planejados - Jurubatuba
4,2
(97) · Loja de móveis
São Bernardo do Campo - SP · (11) 98893-7765
Fechado ⋅ Abre às 09:00
Compras na loja·
Retirada na loja·
Entrega","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=80&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAS"
68,"Marcenaria Paraiso
5,0
(2) · Marceneiro
Mais de 5 anos no mercado · R. Santa Madalena, 40 · (11) 3288-4545
Fechado ⋅ Abre às 09:00","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=80&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAS"
69,"Marcenaria Plaina D'ouro
3,7
(3) · Marceneiro
R. Dr. Franco da Rocha, 459 · (11) 3672-7062
Fechado ⋅ Abre às 08:00","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=80&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAS"
70,"UNIMARQ MÓVEIS E MARCENARIA
5,0
(7) · Loja de marcenaria
R. Carneiro Leão, 174 · (11) 94027-8764
Fechado ⋅ Abre às 09:00","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=80&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAS"
71,"Marcenaria Saint Claire
5,0
(4) · Moveleiro
Mais de 10 anos no mercado · Rua Pascoal Provensano, 73 · (11) 2092-5299
Fechado ⋅ Abre às 07:30","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=80&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAS"
72,"Marcenaria do G
5,0
(12) · Loja de marcenaria
R. Beira Rio, 112 · (11) 96132-3278
Fechado ⋅ Abre às 09:00","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=80&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAS"
73,"Marcenaria Araucária
5,0
(3) · Marceneiro
Mais de 10 anos no mercado · R. Me. de Deus, 774 · (11) 2607-6431
Fechado ⋅ Abre às 08:00","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=80&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAS"
74,"Marcenaria Santos Planejados
5,0
(13) · Moveleiro
Mais de 5 anos no mercado · R. Dr. Afonso Vergueiro, 688 · (11) 96699-8780
Fechado ⋅ Abre às 09:00","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=80&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAS"
75,"Marcenaria Fuzaro Móveis
1,0
(3) · Marceneiro
Mais de 7 anos no mercado · Av. Fuzaro, 112 · (11) 5058-8095","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=80&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAS"
76,"Marcenaria Senna
4,0
(8) · Loja de móveis
R. Ambrosia do México, 314 · (11) 3902-6033
Fechado ⋅ Abre às 08:00
Compras na loja·
Entrega","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=80&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAS"
77,"Marcenaria Takamoto
3,0
(4) · Marceneiro
Mais de 7 anos no mercado · mudamos - Rua Carneiro da Cunha, 439, Av. Miguel Estefno, 2630 - loja 1 · (11) 99944-3759
Fechado ⋅ Abre às 09:00
Serviços no local·
Estimativas on-line","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=80&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAS"
78,"Marcenaria
5,0
(2) · Carpintaria
Mais de 7 anos no mercado · R. Cel. Diogo, 1293 · (11) 99578-6380","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=80&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAS"
79,"Marcenaria União
1,0
(2) · Marceneiro
Mais de 10 anos no mercado · R. Pires da Mota, 631 · (11) 3209-0202
Fechado ⋅ Abre às 08:00","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=80&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAS"
80,"Marcenaria Itaipu
4,5
(2) · Moveleiro
Rua Itaipu, 230 · (11) 99107-7931
Fechado ⋅ Abre às 08:00
""Boa marcenaria, tem feito bons serviços na minha casa""","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=80&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAS"
81,"Marcenaria Lubas
5,0
(1) · Carpintaria
Mais de 7 anos no mercado · R. Nossa Sra. da Saúde, 258 · (11) 5073-0039
Fechado ⋅ Abre às 08:00","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=80&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAS"
82,"Am Araújo Marcenaria
5,0
(1) · Carpintaria
Mais de 10 anos no mercado · R. Fernão Dias, 791","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=80&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAS"
83,"Persait Marcenaria
5,0
(1) · Carpintaria
Mais de 10 anos no mercado · Pc Adelino Moreira, 8 · (11) 7678-6347","https://www.google.com/search?q=marcenarias+s%C3%A3o+paulo&biw=1536&bih=688&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14&tbm=lcl&ei=8Yb0Y_y5MrjL1sQPkt2v0Ak&start=80&sa=N&rlst=f&ved=2ahUKEwi89t2An6b9AhW4pZUCHZLuC5oQ8tMDegQIBRAS"
